ad_id,brand,product_id,timestamp,impressions,clicks
AD1840,Brand A,P002,2023-09-16 20:39:00,4205,123
AD1841,Brand B,P003,2023-09-16 20:40:00,2775,122
AD1842,Brand B,P001,2023-09-16 20:41:00,2221,294
AD1843,Brand B,P002,2023-09-16 20:42:00,4424,192
AD1844,Brand A,P003,2023-09-16 20:43:00,4139,126
AD1845,Brand C,P004,2023-09-16 20:44:00,1079,201
AD1846,Brand A,P002,2023-09-16 20:45:00,1027,236
AD1847,Brand A,P004,2023-09-16 20:46:00,2696,244
AD1848,Brand B,P004,2023-09-16 20:47:00,3609,51
AD1849,Brand B,P002,2023-09-16 20:48:00,4872,264
AD1850,Brand B,P003,2023-09-16 20:49:00,1904,232
AD1851,Brand C,P002,2023-09-16 20:50:00,3216,83
AD1852,Brand C,P004,2023-09-16 20:51:00,4049,119
AD1853,Brand C,P001,2023-09-16 20:52:00,1783,153
AD1854,Brand B,P003,2023-09-16 20:53:00,2416,188
AD1855,Brand B,P003,2023-09-16 20:54:00,1331,172
AD1856,Brand A,P001,2023-09-16 20:55:00,1775,51
AD1857,Brand A,P001,2023-09-16 20:56:00,2732,204
AD1858,Brand A,P002,2023-09-16 20:57:00,4061,205
AD1859,Brand A,P004,2023-09-16 20:58:00,1492,108
AD1860,Brand B,P004,2023-09-16 20:59:00,2728,248
AD1861,Brand B,P002,2023-09-16 21:00:00,1048,107
AD1862,Brand B,P002,2023-09-16 21:01:00,2641,102
AD1863,Brand B,P002,2023-09-16 21:02:00,2366,188
AD1864,Brand A,P003,2023-09-16 21:03:00,3128,276
AD1865,Brand A,P002,2023-09-16 21:04:00,1770,264
AD1866,Brand C,P001,2023-09-16 21:05:00,2584,216
AD1867,Brand A,P003,2023-09-16 21:06:00,2726,113
AD1868,Brand B,P002,2023-09-16 21:07:00,3390,169
AD1869,Brand B,P001,2023-09-16 21:08:00,2550,237
AD1870,Brand B,P002,2023-09-16 21:09:00,3431,205
AD1871,Brand A,P004,2023-09-16 21:10:00,1145,245
AD1872,Brand A,P002,2023-09-16 21:11:00,2015,277
AD1873,Brand B,P001,2023-09-16 21:12:00,1621,191
AD1874,Brand B,P001,2023-09-16 21:13:00,2204,280
AD1875,Brand A,P003,2023-09-16 21:14:00,1625,58
AD1876,Brand A,P001,2023-09-16 21:15:00,2878,194
AD1877,Brand B,P001,2023-09-16 21:16:00,4196,93
AD1878,Brand B,P001,2023-09-16 21:17:00,1474,201
AD1879,Brand B,P003,2023-09-16 21:18:00,4833,285
AD1880,Brand A,P001,2023-09-16 21:19:00,1267,196
AD1881,Brand A,P002,2023-09-16 21:20:00,2453,200
AD1882,Brand B,P001,2023-09-16 21:21:00,1037,291
AD1883,Brand A,P004,2023-09-16 21:22:00,2869,105
AD1884,Brand A,P002,2023-09-16 21:23:00,2409,240
AD1885,Brand C,P003,2023-09-16 21:24:00,2594,68
AD1886,Brand C,P003,2023-09-16 21:25:00,3588,218
AD1887,Brand C,P001,2023-09-16 21:26:00,4483,79
AD1888,Brand B,P003,2023-09-16 21:27:00,4224,278
AD1889,Brand B,P001,2023-09-16 21:28:00,1097,182
AD1890,Brand A,P002,2023-09-16 21:29:00,3846,57
AD1891,Brand A,P004,2023-09-16 21:30:00,2929,151
AD1892,Brand B,P004,2023-09-16 21:31:00,3715,250
AD1893,Brand A,P003,2023-09-16 21:32:00,1094,82
AD1894,Brand A,P004,2023-09-16 21:33:00,4446,120
AD1895,Brand A,P001,2023-09-16 21:34:00,2365,148
AD1896,Brand B,P001,2023-09-16 21:35:00,2750,230
AD1897,Brand C,P003,2023-09-16 21:36:00,4210,108
AD1898,Brand B,P002,2023-09-16 21:37:00,2944,181
AD1899,Brand A,P003,2023-09-16 21:38:00,2323,283
AD1900,Brand B,P004,2023-09-16 21:39:00,2981,212
AD1901,Brand A,P004,2023-09-16 21:40:00,2290,187
AD1902,Brand B,P004,2023-09-16 21:41:00,4475,121
AD1903,Brand C,P003,2023-09-16 21:42:00,4909,238
AD1904,Brand C,P004,2023-09-16 21:43:00,3904,291
AD1905,Brand B,P002,2023-09-16 21:44:00,3493,151
AD1906,Brand B,P002,2023-09-16 21:45:00,4714,210
AD1907,Brand B,P004,2023-09-16 21:46:00,1587,298
AD1908,Brand C,P004,2023-09-16 21:47:00,4807,149
AD1909,Brand B,P002,2023-09-16 21:48:00,4916,253
AD1910,Brand A,P003,2023-09-16 21:49:00,3456,58
AD1911,Brand B,P001,2023-09-16 21:50:00,3088,137
AD1912,Brand B,P002,2023-09-16 21:51:00,2745,103
AD1913,Brand A,P003,2023-09-16 21:52:00,4145,223
AD1914,Brand B,P003,2023-09-16 21:53:00,4064,279
AD1915,Brand B,P002,2023-09-16 21:54:00,2753,87
AD1916,Brand C,P004,2023-09-16 21:55:00,4639,282
AD1917,Brand A,P003,2023-09-16 21:56:00,4473,236
AD1918,Brand B,P003,2023-09-16 21:57:00,3092,128
AD1919,Brand C,P002,2023-09-16 21:58:00,3942,206
AD1920,Brand B,P002,2023-09-16 21:59:00,2429,146
AD1921,Brand A,P002,2023-09-16 22:00:00,1759,73
AD1922,Brand B,P003,2023-09-16 22:01:00,3262,247
AD1923,Brand B,P004,2023-09-16 22:02:00,1092,262
AD1924,Brand B,P001,2023-09-16 22:03:00,4123,86
AD1925,Brand C,P001,2023-09-16 22:04:00,3702,112
AD1926,Brand C,P002,2023-09-16 22:05:00,2385,56
AD1927,Brand B,P001,2023-09-16 22:06:00,3383,139
AD1928,Brand A,P001,2023-09-16 22:07:00,3779,97
AD1929,Brand A,P004,2023-09-16 22:08:00,1352,88
AD1930,Brand C,P003,2023-09-16 22:09:00,2713,287
AD1931,Brand B,P004,2023-09-16 22:10:00,3560,251
AD1932,Brand A,P002,2023-09-16 22:11:00,4455,247
AD1933,Brand C,P003,2023-09-16 22:12:00,3821,72
AD1934,Brand C,P002,2023-09-16 22:13:00,3765,211
AD1935,Brand C,P002,2023-09-16 22:14:00,4366,66
AD1936,Brand B,P001,2023-09-16 22:15:00,4485,145
AD1937,Brand A,P001,2023-09-16 22:16:00,2926,89
AD1938,Brand B,P003,2023-09-16 22:17:00,3226,167
AD1939,Brand A,P004,2023-09-16 22:18:00,4854,177
AD1940,Brand C,P001,2023-09-16 22:19:00,3331,259
AD1941,Brand B,P004,2023-09-16 22:20:00,4661,276
AD1942,Brand A,P003,2023-09-16 22:21:00,1676,159
AD1943,Brand C,P003,2023-09-16 22:22:00,3406,194
AD1944,Brand A,P001,2023-09-16 22:23:00,2618,194
AD1945,Brand B,P002,2023-09-16 22:24:00,2401,263
AD1946,Brand A,P004,2023-09-16 22:25:00,1656,150
AD1947,Brand A,P001,2023-09-16 22:26:00,1408,142
AD1948,Brand C,P002,2023-09-16 22:27:00,1839,264
AD1949,Brand A,P004,2023-09-16 22:28:00,3463,166
AD1950,Brand A,P001,2023-09-16 22:29:00,1792,121
AD1951,Brand B,P004,2023-09-16 22:30:00,1016,220
AD1952,Brand B,P003,2023-09-16 22:31:00,1583,274
AD1953,Brand C,P004,2023-09-16 22:32:00,3921,195
AD1954,Brand C,P001,2023-09-16 22:33:00,1285,232
AD1955,Brand C,P004,2023-09-16 22:34:00,1876,109
AD1956,Brand A,P002,2023-09-16 22:35:00,3544,147
AD1957,Brand C,P002,2023-09-16 22:36:00,4164,179
AD1958,Brand A,P002,2023-09-16 22:37:00,3887,91
AD1959,Brand C,P004,2023-09-16 22:38:00,3366,188
AD1960,Brand A,P002,2023-09-16 22:39:00,2233,256
AD1961,Brand C,P002,2023-09-16 22:40:00,1945,205
AD1962,Brand B,P001,2023-09-16 22:41:00,4272,137
AD1963,Brand C,P001,2023-09-16 22:42:00,2295,150
AD1964,Brand B,P003,2023-09-16 22:43:00,4078,80
AD1965,Brand C,P002,2023-09-16 22:44:00,2907,181
AD1966,Brand A,P002,2023-09-16 22:45:00,1495,124
AD1967,Brand C,P002,2023-09-16 22:46:00,4866,186
AD1968,Brand B,P002,2023-09-16 22:47:00,2062,85
AD1969,Brand C,P003,2023-09-16 22:48:00,3135,138
AD1970,Brand A,P004,2023-09-16 22:49:00,2512,153
AD1971,Brand A,P002,2023-09-16 22:50:00,3137,98
AD1972,Brand B,P004,2023-09-16 22:51:00,1356,283
AD1973,Brand A,P001,2023-09-16 22:52:00,1255,94
AD1974,Brand A,P001,2023-09-16 22:53:00,2541,106
AD1975,Brand B,P004,2023-09-16 22:54:00,4238,200
AD1976,Brand C,P003,2023-09-16 22:55:00,4586,65
AD1977,Brand C,P004,2023-09-16 22:56:00,4041,161
AD1978,Brand C,P001,2023-09-16 22:57:00,1857,258
AD1979,Brand A,P004,2023-09-16 22:58:00,2527,83
AD1980,Brand C,P003,2023-09-16 22:59:00,4139,168
AD1981,Brand A,P002,2023-09-16 23:00:00,1821,218
AD1982,Brand A,P002,2023-09-16 23:01:00,1005,146
AD1983,Brand B,P004,2023-09-16 23:02:00,4258,103
AD1984,Brand A,P002,2023-09-16 23:03:00,1266,111
AD1985,Brand B,P004,2023-09-16 23:04:00,1487,267
AD1986,Brand C,P004,2023-09-16 23:05:00,2436,128
AD1987,Brand C,P001,2023-09-16 23:06:00,1920,137
AD1988,Brand A,P002,2023-09-16 23:07:00,4701,102
AD1989,Brand A,P002,2023-09-16 23:08:00,2660,192
AD1990,Brand A,P001,2023-09-16 23:09:00,3678,293
AD1991,Brand A,P002,2023-09-16 23:10:00,2348,233
AD1992,Brand B,P003,2023-09-16 23:11:00,4100,215
AD1993,Brand C,P004,2023-09-16 23:12:00,4856,263
AD1994,Brand C,P002,2023-09-16 23:13:00,1130,284
AD1995,Brand C,P002,2023-09-16 23:14:00,1585,101
AD1996,Brand A,P001,2023-09-16 23:15:00,4430,197
AD1997,Brand C,P003,2023-09-16 23:16:00,3903,112
AD1998,Brand A,P002,2023-09-16 23:17:00,3342,225
AD1999,Brand B,P003,2023-09-16 23:18:00,1340,93
AD2000,Brand B,P003,2023-09-16 23:19:00,4469,198
AD2001,Brand B,P004,2023-09-16 23:20:00,2441,153
AD2002,Brand C,P001,2023-09-16 23:21:00,3896,66
AD2003,Brand A,P001,2023-09-16 23:22:00,1100,183
AD2004,Brand C,P001,2023-09-16 23:23:00,4532,156
AD2005,Brand B,P003,2023-09-16 23:24:00,2293,174
AD2006,Brand B,P003,2023-09-16 23:25:00,1603,186
AD2007,Brand C,P002,2023-09-16 23:26:00,3585,159
AD2008,Brand A,P002,2023-09-16 23:27:00,3627,114
AD2009,Brand A,P001,2023-09-16 23:28:00,2503,259
AD2010,Brand A,P001,2023-09-16 23:29:00,1696,243
AD2011,Brand C,P002,2023-09-16 23:30:00,2486,298
AD2012,Brand A,P003,2023-09-16 23:31:00,4021,170
AD2013,Brand B,P001,2023-09-16 23:32:00,4044,198
AD2014,Brand B,P004,2023-09-16 23:33:00,3102,231
AD2015,Brand A,P004,2023-09-16 23:34:00,1123,74
AD2016,Brand B,P003,2023-09-16 23:35:00,1898,283
AD2017,Brand B,P002,2023-09-16 23:36:00,3413,277
AD2018,Brand C,P003,2023-09-16 23:37:00,4767,72
AD2019,Brand A,P003,2023-09-16 23:38:00,2720,58
AD2020,Brand C,P003,2023-09-16 23:39:00,1788,287
AD2021,Brand A,P001,2023-09-16 23:40:00,2542,266
AD2022,Brand C,P004,2023-09-16 23:41:00,3828,226
AD2023,Brand B,P002,2023-09-16 23:42:00,3599,174
AD2024,Brand C,P002,2023-09-16 23:43:00,4045,284
AD2025,Brand B,P004,2023-09-16 23:44:00,2891,76
AD2026,Brand C,P002,2023-09-16 23:45:00,1275,168
AD2027,Brand A,P001,2023-09-16 23:46:00,2796,64
AD2028,Brand A,P004,2023-09-16 23:47:00,2032,244
AD2029,Brand A,P004,2023-09-16 23:48:00,2423,150
AD2030,Brand C,P004,2023-09-16 23:49:00,3596,239
AD2031,Brand A,P004,2023-09-16 23:50:00,4980,270
AD2032,Brand C,P004,2023-09-16 23:51:00,4148,94
AD2033,Brand A,P004,2023-09-16 23:52:00,4022,247
AD2034,Brand B,P001,2023-09-16 23:53:00,1194,145
AD2035,Brand A,P002,2023-09-16 23:54:00,1534,80
AD2036,Brand A,P002,2023-09-16 23:55:00,1933,117
AD2037,Brand B,P004,2023-09-16 23:56:00,1323,175
AD2038,Brand C,P002,2023-09-16 23:57:00,1886,70
AD2039,Brand C,P001,2023-09-16 23:58:00,2828,118
AD2040,Brand C,P002,2023-09-16 23:59:00,2568,254
AD2041,Brand B,P004,2023-09-17 00:00:00,3457,201
AD2042,Brand B,P002,2023-09-17 00:01:00,3414,294
AD2043,Brand C,P003,2023-09-17 00:02:00,3695,266
AD2044,Brand C,P001,2023-09-17 00:03:00,1798,146
AD2045,Brand A,P004,2023-09-17 00:04:00,3042,162
AD2046,Brand A,P004,2023-09-17 00:05:00,2456,79
AD2047,Brand C,P001,2023-09-17 00:06:00,3652,296
AD2048,Brand B,P001,2023-09-17 00:07:00,2105,98
AD2049,Brand C,P001,2023-09-17 00:08:00,2936,176
AD2050,Brand C,P001,2023-09-17 00:09:00,3398,214
AD2051,Brand C,P001,2023-09-17 00:10:00,4475,246
AD2052,Brand B,P002,2023-09-17 00:11:00,4121,105
AD2053,Brand A,P002,2023-09-17 00:12:00,2958,234
AD2054,Brand A,P001,2023-09-17 00:13:00,4487,183
AD2055,Brand B,P004,2023-09-17 00:14:00,3963,100
AD2056,Brand A,P002,2023-09-17 00:15:00,1426,231
AD2057,Brand A,P002,2023-09-17 00:16:00,2028,251
AD2058,Brand B,P004,2023-09-17 00:17:00,3056,108
AD2059,Brand A,P001,2023-09-17 00:18:00,3694,168
AD2060,Brand A,P002,2023-09-17 00:19:00,1954,228
AD2061,Brand B,P002,2023-09-17 00:20:00,2506,177
AD2062,Brand A,P003,2023-09-17 00:21:00,1094,95
AD2063,Brand A,P004,2023-09-17 00:22:00,1310,137
AD2064,Brand B,P002,2023-09-17 00:23:00,3772,81
AD2065,Brand B,P001,2023-09-17 00:24:00,1072,93
AD2066,Brand B,P004,2023-09-17 00:25:00,4178,259
AD2067,Brand B,P002,2023-09-17 00:26:00,2354,194
AD2068,Brand B,P004,2023-09-17 00:27:00,2804,198
AD2069,Brand C,P004,2023-09-17 00:28:00,4598,58
AD2070,Brand B,P001,2023-09-17 00:29:00,4608,120
AD2071,Brand C,P002,2023-09-17 00:30:00,3029,255
AD2072,Brand B,P001,2023-09-17 00:31:00,1641,248
AD2073,Brand C,P001,2023-09-17 00:32:00,3140,230
AD2074,Brand C,P003,2023-09-17 00:33:00,2348,225
AD2075,Brand B,P004,2023-09-17 00:34:00,1175,225
AD2076,Brand A,P004,2023-09-17 00:35:00,4584,197
AD2077,Brand B,P001,2023-09-17 00:36:00,1568,175
AD2078,Brand B,P001,2023-09-17 00:37:00,2906,133
AD2079,Brand B,P004,2023-09-17 00:38:00,4214,168
AD2080,Brand B,P002,2023-09-17 00:39:00,1211,180
AD2081,Brand C,P004,2023-09-17 00:40:00,2321,84
AD2082,Brand A,P003,2023-09-17 00:41:00,1418,135
AD2083,Brand B,P001,2023-09-17 00:42:00,3251,221
AD2084,Brand C,P002,2023-09-17 00:43:00,3918,228
AD2085,Brand B,P003,2023-09-17 00:44:00,4776,161
AD2086,Brand A,P002,2023-09-17 00:45:00,4914,136
AD2087,Brand A,P002,2023-09-17 00:46:00,4975,180
AD2088,Brand B,P003,2023-09-17 00:47:00,1313,225
AD2089,Brand C,P002,2023-09-17 00:48:00,3727,103
AD2090,Brand C,P004,2023-09-17 00:49:00,3167,276
AD2091,Brand B,P002,2023-09-17 00:50:00,3376,254
AD2092,Brand B,P002,2023-09-17 00:51:00,1770,297
AD2093,Brand B,P003,2023-09-17 00:52:00,4246,187
AD2094,Brand B,P001,2023-09-17 00:53:00,3545,116
AD2095,Brand C,P001,2023-09-17 00:54:00,1938,280
AD2096,Brand C,P003,2023-09-17 00:55:00,1898,166
AD2097,Brand A,P003,2023-09-17 00:56:00,3243,160
AD2098,Brand C,P004,2023-09-17 00:57:00,2597,180
AD2099,Brand B,P003,2023-09-17 00:58:00,2153,188
AD2100,Brand A,P002,2023-09-17 00:59:00,4970,164
AD2101,Brand B,P003,2023-09-17 01:00:00,3897,69
AD2102,Brand C,P003,2023-09-17 01:01:00,3039,105
AD2103,Brand B,P001,2023-09-17 01:02:00,3443,153
AD2104,Brand B,P002,2023-09-17 01:03:00,2176,159
AD2105,Brand B,P001,2023-09-17 01:04:00,3384,155
AD2106,Brand B,P004,2023-09-17 01:05:00,3318,158
AD2107,Brand B,P002,2023-09-17 01:06:00,3293,271
AD2108,Brand B,P003,2023-09-17 01:07:00,2433,198
AD2109,Brand B,P001,2023-09-17 01:08:00,3746,133
AD2110,Brand B,P001,2023-09-17 01:09:00,1968,281
AD2111,Brand B,P004,2023-09-17 01:10:00,4368,202
AD2112,Brand B,P003,2023-09-17 01:11:00,1933,156
AD2113,Brand C,P003,2023-09-17 01:12:00,1989,228
AD2114,Brand A,P004,2023-09-17 01:13:00,4759,99
AD2115,Brand C,P004,2023-09-17 01:14:00,1269,289
AD2116,Brand C,P003,2023-09-17 01:15:00,3632,126
AD2117,Brand B,P002,2023-09-17 01:16:00,2538,185
AD2118,Brand A,P003,2023-09-17 01:17:00,4443,153
AD2119,Brand A,P003,2023-09-17 01:18:00,1713,176
AD2120,Brand B,P004,2023-09-17 01:19:00,1569,73
AD2121,Brand B,P004,2023-09-17 01:20:00,4658,247
AD2122,Brand C,P004,2023-09-17 01:21:00,3327,66
AD2123,Brand A,P004,2023-09-17 01:22:00,3817,252
AD2124,Brand B,P004,2023-09-17 01:23:00,4700,287
AD2125,Brand B,P002,2023-09-17 01:24:00,2148,263
AD2126,Brand C,P004,2023-09-17 01:25:00,1782,86
AD2127,Brand B,P004,2023-09-17 01:26:00,4739,90
AD2128,Brand A,P002,2023-09-17 01:27:00,4214,173
AD2129,Brand B,P002,2023-09-17 01:28:00,3377,183
AD2130,Brand A,P002,2023-09-17 01:29:00,1791,88
AD2131,Brand A,P003,2023-09-17 01:30:00,4352,68
AD2132,Brand A,P004,2023-09-17 01:31:00,4927,178
AD2133,Brand A,P003,2023-09-17 01:32:00,1969,268
AD2134,Brand B,P002,2023-09-17 01:33:00,4413,228
AD2135,Brand C,P003,2023-09-17 01:34:00,2672,77
AD2136,Brand A,P004,2023-09-17 01:35:00,4515,62
AD2137,Brand B,P003,2023-09-17 01:36:00,1707,287
AD2138,Brand C,P004,2023-09-17 01:37:00,4260,165
AD2139,Brand C,P002,2023-09-17 01:38:00,3923,141
AD2140,Brand A,P004,2023-09-17 01:39:00,4655,58
AD2141,Brand B,P003,2023-09-17 01:40:00,3552,229
AD2142,Brand A,P003,2023-09-17 01:41:00,2745,125
AD2143,Brand B,P004,2023-09-17 01:42:00,3297,92
AD2144,Brand C,P001,2023-09-17 01:43:00,2162,211
AD2145,Brand B,P001,2023-09-17 01:44:00,2476,149
AD2146,Brand A,P003,2023-09-17 01:45:00,1967,85
AD2147,Brand A,P004,2023-09-17 01:46:00,2019,245
AD2148,Brand C,P004,2023-09-17 01:47:00,4970,255
AD2149,Brand A,P003,2023-09-17 01:48:00,3703,84
AD2150,Brand B,P004,2023-09-17 01:49:00,4774,243
AD2151,Brand A,P002,2023-09-17 01:50:00,3067,120
AD2152,Brand C,P004,2023-09-17 01:51:00,1395,134
AD2153,Brand C,P002,2023-09-17 01:52:00,1760,200
AD2154,Brand A,P004,2023-09-17 01:53:00,1206,122
AD2155,Brand C,P004,2023-09-17 01:54:00,3333,61
AD2156,Brand A,P003,2023-09-17 01:55:00,3736,250
AD2157,Brand A,P004,2023-09-17 01:56:00,2292,267
AD2158,Brand A,P001,2023-09-17 01:57:00,4553,278
AD2159,Brand A,P002,2023-09-17 01:58:00,4372,60
AD2160,Brand A,P004,2023-09-17 01:59:00,2607,106
AD2161,Brand B,P002,2023-09-17 02:00:00,3096,161
AD2162,Brand B,P003,2023-09-17 02:01:00,2960,81
AD2163,Brand B,P003,2023-09-17 02:02:00,4717,54
AD2164,Brand A,P003,2023-09-17 02:03:00,1804,271
AD2165,Brand B,P004,2023-09-17 02:04:00,4569,159
AD2166,Brand A,P004,2023-09-17 02:05:00,4009,275
AD2167,Brand B,P002,2023-09-17 02:06:00,1467,136
AD2168,Brand C,P001,2023-09-17 02:07:00,1391,233
AD2169,Brand B,P004,2023-09-17 02:08:00,1158,257
AD2170,Brand C,P001,2023-09-17 02:09:00,2861,167
AD2171,Brand C,P001,2023-09-17 02:10:00,3247,167
AD2172,Brand B,P003,2023-09-17 02:11:00,2360,193
AD2173,Brand B,P004,2023-09-17 02:12:00,3616,55
AD2174,Brand C,P003,2023-09-17 02:13:00,3015,171
AD2175,Brand C,P003,2023-09-17 02:14:00,2464,70
AD2176,Brand C,P003,2023-09-17 02:15:00,4591,237
AD2177,Brand C,P003,2023-09-17 02:16:00,1786,55
AD2178,Brand B,P004,2023-09-17 02:17:00,4185,92
AD2179,Brand A,P003,2023-09-17 02:18:00,2886,101
AD2180,Brand A,P002,2023-09-17 02:19:00,2778,79
AD2181,Brand B,P002,2023-09-17 02:20:00,2561,193
AD2182,Brand A,P002,2023-09-17 02:21:00,1767,149
AD2183,Brand A,P002,2023-09-17 02:22:00,4946,204
AD2184,Brand C,P002,2023-09-17 02:23:00,2084,233
AD2185,Brand A,P004,2023-09-17 02:24:00,3589,295
AD2186,Brand C,P002,2023-09-17 02:25:00,4796,74
AD2187,Brand C,P001,2023-09-17 02:26:00,3753,223
AD2188,Brand A,P004,2023-09-17 02:27:00,3401,72
AD2189,Brand B,P003,2023-09-17 02:28:00,3812,246
AD2190,Brand A,P001,2023-09-17 02:29:00,2093,101
AD2191,Brand C,P003,2023-09-17 02:30:00,2128,147
AD2192,Brand B,P001,2023-09-17 02:31:00,2473,298
AD2193,Brand C,P003,2023-09-17 02:32:00,1792,146
AD2194,Brand C,P004,2023-09-17 02:33:00,4243,162
AD2195,Brand C,P003,2023-09-17 02:34:00,3910,209
AD2196,Brand C,P001,2023-09-17 02:35:00,2555,111
AD2197,Brand B,P003,2023-09-17 02:36:00,3168,159
AD2198,Brand C,P001,2023-09-17 02:37:00,2815,117
AD2199,Brand B,P003,2023-09-17 02:38:00,4987,174
AD2200,Brand C,P002,2023-09-17 02:39:00,4738,265
AD2201,Brand C,P003,2023-09-17 02:40:00,3021,110
AD2202,Brand C,P002,2023-09-17 02:41:00,4831,211
AD2203,Brand C,P003,2023-09-17 02:42:00,3477,202
AD2204,Brand A,P003,2023-09-17 02:43:00,4481,158
AD2205,Brand C,P002,2023-09-17 02:44:00,2527,244
AD2206,Brand C,P002,2023-09-17 02:45:00,3901,201
AD2207,Brand A,P002,2023-09-17 02:46:00,2739,256
AD2208,Brand C,P003,2023-09-17 02:47:00,3025,198
AD2209,Brand A,P003,2023-09-17 02:48:00,4771,199
AD2210,Brand C,P003,2023-09-17 02:49:00,3319,199
AD2211,Brand A,P002,2023-09-17 02:50:00,2983,126
AD2212,Brand C,P001,2023-09-17 02:51:00,1021,90
AD2213,Brand A,P003,2023-09-17 02:52:00,1988,106
AD2214,Brand B,P004,2023-09-17 02:53:00,2310,126
AD2215,Brand C,P004,2023-09-17 02:54:00,2372,150
AD2216,Brand C,P002,2023-09-17 02:55:00,3361,152
AD2217,Brand B,P002,2023-09-17 02:56:00,4055,129
AD2218,Brand C,P002,2023-09-17 02:57:00,1108,185
AD2219,Brand A,P002,2023-09-17 02:58:00,2701,195
AD2220,Brand C,P001,2023-09-17 02:59:00,3202,196
AD2221,Brand C,P001,2023-09-17 03:00:00,2147,227
AD2222,Brand A,P003,2023-09-17 03:01:00,4902,134
AD2223,Brand B,P001,2023-09-17 03:02:00,1209,55
AD2224,Brand B,P004,2023-09-17 03:03:00,1545,285
AD2225,Brand B,P003,2023-09-17 03:04:00,3773,223
AD2226,Brand C,P002,2023-09-17 03:05:00,2082,51
AD2227,Brand B,P003,2023-09-17 03:06:00,1092,114
AD2228,Brand C,P002,2023-09-17 03:07:00,1415,299
AD2229,Brand C,P004,2023-09-17 03:08:00,1547,208
AD2230,Brand B,P004,2023-09-17 03:09:00,2247,258
AD2231,Brand B,P004,2023-09-17 03:10:00,1419,244
AD2232,Brand B,P004,2023-09-17 03:11:00,4444,131
AD2233,Brand A,P004,2023-09-17 03:12:00,1735,159
AD2234,Brand B,P003,2023-09-17 03:13:00,1103,280
AD2235,Brand C,P004,2023-09-17 03:14:00,2768,117
AD2236,Brand C,P003,2023-09-17 03:15:00,1923,98
AD2237,Brand A,P002,2023-09-17 03:16:00,1219,126
AD2238,Brand A,P003,2023-09-17 03:17:00,1542,94
AD2239,Brand B,P004,2023-09-17 03:18:00,2479,102
AD2240,Brand B,P003,2023-09-17 03:19:00,3491,297
AD2241,Brand B,P002,2023-09-17 03:20:00,3986,156
AD2242,Brand B,P003,2023-09-17 03:21:00,4609,70
AD2243,Brand C,P004,2023-09-17 03:22:00,2657,137
AD2244,Brand B,P003,2023-09-17 03:23:00,2484,199
AD2245,Brand B,P002,2023-09-17 03:24:00,1461,186
AD2246,Brand A,P002,2023-09-17 03:25:00,2779,126
AD2247,Brand B,P001,2023-09-17 03:26:00,2694,139
AD2248,Brand B,P001,2023-09-17 03:27:00,4061,245
AD2249,Brand A,P001,2023-09-17 03:28:00,2754,224
AD2250,Brand A,P002,2023-09-17 03:29:00,3779,129
AD2251,Brand B,P004,2023-09-17 03:30:00,4172,272
AD2252,Brand A,P002,2023-09-17 03:31:00,1593,276
AD2253,Brand A,P004,2023-09-17 03:32:00,3562,201
AD2254,Brand B,P002,2023-09-17 03:33:00,4039,190
AD2255,Brand A,P004,2023-09-17 03:34:00,2589,162
AD2256,Brand A,P003,2023-09-17 03:35:00,4315,110
AD2257,Brand A,P004,2023-09-17 03:36:00,4276,226
AD2258,Brand B,P004,2023-09-17 03:37:00,4587,131
AD2259,Brand A,P004,2023-09-17 03:38:00,1361,165
AD2260,Brand A,P002,2023-09-17 03:39:00,3605,257
AD2261,Brand A,P001,2023-09-17 03:40:00,3119,231
AD2262,Brand B,P002,2023-09-17 03:41:00,3194,156
AD2263,Brand A,P002,2023-09-17 03:42:00,3737,170
AD2264,Brand A,P004,2023-09-17 03:43:00,3106,116
AD2265,Brand C,P002,2023-09-17 03:44:00,1287,167
AD2266,Brand B,P001,2023-09-17 03:45:00,2927,182
AD2267,Brand C,P003,2023-09-17 03:46:00,4062,63
AD2268,Brand C,P002,2023-09-17 03:47:00,4393,277
AD2269,Brand B,P003,2023-09-17 03:48:00,2762,290
AD2270,Brand C,P004,2023-09-17 03:49:00,4466,167
AD2271,Brand A,P001,2023-09-17 03:50:00,4155,141
AD2272,Brand A,P004,2023-09-17 03:51:00,4517,219
AD2273,Brand A,P001,2023-09-17 03:52:00,1342,206
AD2274,Brand A,P001,2023-09-17 03:53:00,4293,271
AD2275,Brand A,P001,2023-09-17 03:54:00,3653,276
AD2276,Brand C,P001,2023-09-17 03:55:00,4883,113
AD2277,Brand A,P004,2023-09-17 03:56:00,2937,111
AD2278,Brand C,P002,2023-09-17 03:57:00,2839,98
AD2279,Brand B,P004,2023-09-17 03:58:00,2091,104
AD2280,Brand C,P003,2023-09-17 03:59:00,1514,68
AD2281,Brand C,P004,2023-09-17 04:00:00,3048,299
AD2282,Brand C,P003,2023-09-17 04:01:00,2604,116
AD2283,Brand A,P004,2023-09-17 04:02:00,4626,125
AD2284,Brand A,P003,2023-09-17 04:03:00,4451,83
AD2285,Brand C,P004,2023-09-17 04:04:00,3420,114
AD2286,Brand C,P004,2023-09-17 04:05:00,4328,146
AD2287,Brand B,P002,2023-09-17 04:06:00,2757,185
AD2288,Brand C,P002,2023-09-17 04:07:00,3029,212
AD2289,Brand B,P001,2023-09-17 04:08:00,3539,297
