transaction_id,product_id,rep_id,date,revenue
T4128,P001,SR1179,2023-08-30,1466.55
T4129,P003,SR327,2023-08-16,1144.15
T4130,P003,SR1470,2023-08-17,1983.88
T4131,P001,SR281,2023-09-11,1581.68
T4132,P004,SR2859,2023-08-30,1359.01
T4133,P002,SR1227,2023-09-05,1673.76
T4134,P004,SR2259,2023-09-13,222.59
T4135,P001,SR1169,2023-08-28,787.05
T4136,P001,SR243,2023-08-26,1315.06
T4137,P001,SR094,2023-08-31,1249.41
T4138,P004,SR2617,2023-09-05,1626.68
T4139,P004,SR052,2023-08-19,1606.43
T4140,P001,SR2861,2023-09-10,1633.52
T4141,P001,SR829,2023-09-02,1133.59
T4142,P003,SR1868,2023-09-12,473.17
T4143,P004,SR1022,2023-09-12,419.46
T4144,P004,SR2230,2023-09-06,1543.01
T4145,P003,SR2874,2023-08-30,1518.92
T4146,P003,SR1714,2023-08-31,692.27
T4147,P002,SR2019,2023-08-24,1912.51
T4148,P004,SR2332,2023-08-16,557.0
T4149,P002,SR1775,2023-08-29,1807.87
T4150,P001,SR877,2023-08-31,972.67
T4151,P001,SR587,2023-09-13,983.73
T4152,P002,SR1241,2023-09-10,240.43
T4153,P002,SR1420,2023-08-29,814.63
T4154,P001,SR1304,2023-09-05,534.07
T4155,P003,SR284,2023-09-14,1738.17
T4156,P001,SR425,2023-08-24,930.59
T4157,P002,SR2802,2023-09-11,1709.17
T4158,P004,SR1057,2023-09-09,375.2
T4159,P003,SR1254,2023-08-26,915.2
T4160,P002,SR547,2023-09-04,1664.3
T4161,P001,SR886,2023-08-17,1420.88
T4162,P002,SR2707,2023-09-07,1475.43
T4163,P001,SR1999,2023-08-16,801.74
T4164,P002,SR2742,2023-09-08,1486.77
T4165,P002,SR322,2023-08-20,1165.93
T4166,P004,SR1863,2023-08-18,334.29
T4167,P001,SR057,2023-08-29,1318.41
T4168,P002,SR2014,2023-08-25,546.64
T4169,P004,SR1510,2023-08-19,1977.21
T4170,P004,SR143,2023-08-29,497.46
T4171,P001,SR2480,2023-09-05,1512.68
T4172,P002,SR2872,2023-09-13,1947.45
T4173,P003,SR1493,2023-08-30,484.69
T4174,P002,SR2910,2023-09-01,743.48
T4175,P004,SR2407,2023-08-25,1342.76
T4176,P003,SR1923,2023-09-12,1926.34
T4177,P001,SR1673,2023-08-22,339.33
T4178,P001,SR585,2023-09-08,1064.83
T4179,P003,SR1314,2023-09-04,1685.08
T4180,P002,SR2314,2023-09-12,1302.38
T4181,P004,SR971,2023-08-28,162.56
T4182,P001,SR2336,2023-08-23,1494.64
T4183,P001,SR2779,2023-09-08,421.17
T4184,P001,SR2975,2023-09-05,461.51
T4185,P001,SR066,2023-08-20,1777.87
T4186,P001,SR862,2023-09-06,216.42
T4187,P002,SR2044,2023-08-17,511.25
T4188,P001,SR2766,2023-08-31,1580.81
T4189,P001,SR528,2023-08-16,690.17
T4190,P003,SR868,2023-09-03,969.26
T4191,P002,SR1531,2023-09-03,627.61
T4192,P004,SR1930,2023-09-05,754.63
T4193,P003,SR808,2023-08-17,1523.1
T4194,P004,SR1089,2023-08-26,1105.43
T4195,P004,SR2097,2023-08-22,1467.8
T4196,P004,SR123,2023-09-10,1740.83
T4197,P001,SR1865,2023-08-21,463.81
T4198,P004,SR1633,2023-08-24,1527.32
T4199,P004,SR2264,2023-08-30,193.83
T4200,P003,SR1258,2023-09-03,813.68
T4201,P001,SR1787,2023-08-25,273.28
T4202,P002,SR1701,2023-08-28,1366.68
T4203,P003,SR580,2023-08-19,1946.97
T4204,P001,SR2592,2023-08-22,1385.99
T4205,P001,SR2497,2023-08-26,1477.43
T4206,P003,SR013,2023-08-28,851.56
T4207,P004,SR2312,2023-09-12,1759.45
T4208,P004,SR1636,2023-09-08,987.79
T4209,P002,SR768,2023-08-20,1478.44
T4210,P003,SR1006,2023-08-25,207.79
T4211,P002,SR2287,2023-08-26,1734.89
T4212,P003,SR2469,2023-09-08,839.43
T4213,P004,SR1099,2023-08-25,882.22
T4214,P004,SR1986,2023-08-30,290.29
T4215,P003,SR707,2023-08-19,370.01
T4216,P002,SR302,2023-08-18,271.29
T4217,P003,SR2195,2023-08-19,1707.77
T4218,P002,SR1930,2023-08-17,1745.66
T4219,P003,SR696,2023-08-18,1756.14
T4220,P001,SR2389,2023-08-27,1218.62
T4221,P001,SR2750,2023-08-18,1736.43
T4222,P003,SR1779,2023-08-19,220.06
T4223,P003,SR1917,2023-09-12,1567.73
T4224,P002,SR2658,2023-08-16,416.45
T4225,P004,SR1773,2023-09-03,1278.26
T4226,P002,SR2026,2023-08-16,861.35
T4227,P003,SR298,2023-08-24,1658.63
T4228,P004,SR022,2023-09-03,1669.92
T4229,P002,SR2207,2023-08-18,267.8
T4230,P002,SR945,2023-09-01,343.79
T4231,P003,SR2826,2023-09-12,1664.33
T4232,P001,SR392,2023-08-30,1024.79
T4233,P001,SR755,2023-09-02,1960.71
T4234,P003,SR2478,2023-08-18,1285.73
T4235,P004,SR1614,2023-08-27,1844.37
T4236,P001,SR2470,2023-08-21,523.14
T4237,P004,SR275,2023-09-13,1391.9
T4238,P003,SR2559,2023-08-25,397.71
T4239,P002,SR829,2023-08-19,502.96
T4240,P002,SR1202,2023-08-29,1453.51
T4241,P003,SR258,2023-09-01,973.55
T4242,P002,SR2704,2023-08-28,211.66
T4243,P004,SR440,2023-08-24,892.09
T4244,P004,SR1460,2023-09-15,1196.13
T4245,P001,SR2923,2023-08-28,901.58
T4246,P002,SR450,2023-09-11,1870.94
T4247,P002,SR2763,2023-09-03,1630.69
T4248,P004,SR1337,2023-08-21,157.15
T4249,P004,SR2949,2023-09-05,873.2
T4250,P003,SR2930,2023-08-25,979.18
T4251,P004,SR1523,2023-09-12,1551.65
T4252,P002,SR665,2023-08-18,1109.64
T4253,P003,SR633,2023-09-14,425.86
T4254,P001,SR898,2023-08-25,232.45
T4255,P001,SR1528,2023-09-03,1316.07
T4256,P002,SR1168,2023-08-28,1744.43
T4257,P001,SR2481,2023-09-02,1416.66
T4258,P001,SR204,2023-09-11,120.87
T4259,P004,SR1978,2023-08-27,1132.0
T4260,P004,SR2867,2023-08-26,103.03
T4261,P003,SR482,2023-08-29,1248.67
T4262,P003,SR2538,2023-08-24,1291.81
T4263,P003,SR2209,2023-09-08,192.87
T4264,P001,SR680,2023-09-13,792.31
T4265,P003,SR2216,2023-09-15,397.46
T4266,P003,SR2884,2023-09-05,248.65
T4267,P004,SR739,2023-09-01,231.54
T4268,P003,SR1038,2023-09-09,953.58
T4269,P001,SR1821,2023-08-31,406.64
T4270,P002,SR1562,2023-09-06,1813.34
T4271,P003,SR2423,2023-08-28,1322.93
T4272,P003,SR2285,2023-09-14,1815.16
T4273,P002,SR2917,2023-08-22,718.06
T4274,P002,SR2463,2023-09-14,377.62
T4275,P003,SR1150,2023-09-05,1399.13
T4276,P004,SR831,2023-08-25,1483.57
T4277,P004,SR420,2023-09-15,1043.25
T4278,P004,SR908,2023-08-20,1666.32
T4279,P003,SR1065,2023-08-21,1820.21
T4280,P001,SR877,2023-09-09,579.54
T4281,P003,SR032,2023-08-29,1244.26
T4282,P001,SR769,2023-08-23,227.39
T4283,P003,SR959,2023-09-13,1711.52
T4284,P004,SR2849,2023-08-21,1059.32
T4285,P001,SR1052,2023-08-16,916.61
T4286,P001,SR2000,2023-09-09,800.58
T4287,P001,SR2432,2023-08-28,549.83
T4288,P003,SR1575,2023-08-18,305.22
T4289,P004,SR896,2023-08-20,1020.36
T4290,P001,SR1474,2023-08-27,1783.75
T4291,P004,SR380,2023-09-02,1302.13
T4292,P004,SR1348,2023-09-06,1098.68
T4293,P002,SR365,2023-08-22,747.75
T4294,P001,SR2221,2023-09-10,1925.09
T4295,P004,SR1171,2023-08-23,1281.21
T4296,P002,SR652,2023-09-13,459.56
T4297,P002,SR2885,2023-08-28,525.68
T4298,P002,SR1023,2023-09-06,1783.53
T4299,P004,SR234,2023-09-10,1129.54
T4300,P003,SR1389,2023-09-03,1536.21
T4301,P001,SR2176,2023-08-28,241.1
T4302,P003,SR557,2023-09-03,1752.24
T4303,P001,SR2618,2023-09-04,1272.79
T4304,P004,SR087,2023-08-18,287.83
T4305,P002,SR2714,2023-09-02,831.38
T4306,P003,SR817,2023-09-14,1114.0
T4307,P003,SR1932,2023-09-12,1428.82
T4308,P003,SR2784,2023-08-21,832.67
T4309,P003,SR1715,2023-09-15,169.49
T4310,P004,SR1379,2023-09-11,1242.22
T4311,P002,SR169,2023-09-13,480.33
T4312,P004,SR2410,2023-09-12,266.21
T4313,P003,SR279,2023-08-22,317.35
T4314,P004,SR2242,2023-09-05,1200.74
T4315,P004,SR2125,2023-08-19,385.95
T4316,P004,SR1847,2023-09-12,662.56
T4317,P003,SR975,2023-08-20,640.89
T4318,P003,SR248,2023-09-09,116.54
T4319,P002,SR1842,2023-08-18,1123.07
T4320,P002,SR2714,2023-08-16,1107.87
T4321,P001,SR2891,2023-09-04,1491.41
T4322,P003,SR745,2023-09-11,599.13
T4323,P003,SR1663,2023-08-30,553.34
T4324,P004,SR2892,2023-09-14,958.93
T4325,P003,SR2825,2023-08-30,1689.7
T4326,P003,SR513,2023-08-16,142.14
T4327,P004,SR624,2023-09-12,1599.59
T4328,P001,SR433,2023-09-09,1294.33
T4329,P002,SR1952,2023-09-12,434.09
T4330,P003,SR2123,2023-09-03,1418.79
T4331,P001,SR167,2023-09-05,448.04
T4332,P004,SR2718,2023-08-19,657.96
T4333,P001,SR297,2023-08-20,578.92
T4334,P002,SR829,2023-08-24,1924.74
T4335,P001,SR2892,2023-08-30,291.42
T4336,P002,SR329,2023-08-19,1663.36
T4337,P003,SR033,2023-08-30,1954.78
T4338,P003,SR1663,2023-09-13,937.72
T4339,P004,SR231,2023-08-30,1150.1
T4340,P001,SR796,2023-09-01,496.19
T4341,P003,SR2948,2023-08-28,384.76
T4342,P003,SR2295,2023-09-06,921.93
T4343,P002,SR390,2023-08-21,1379.72
T4344,P001,SR1772,2023-09-14,484.49
T4345,P003,SR2147,2023-09-01,1686.23
T4346,P004,SR1726,2023-09-13,575.26
T4347,P002,SR2523,2023-09-15,192.55
T4348,P001,SR418,2023-08-25,952.37
T4349,P003,SR2021,2023-09-03,1470.91
T4350,P001,SR2319,2023-09-13,1403.51
T4351,P002,SR2564,2023-08-27,894.45
T4352,P002,SR1118,2023-08-25,1654.7
T4353,P001,SR357,2023-08-16,470.47
T4354,P003,SR2603,2023-09-14,718.15
T4355,P003,SR1052,2023-08-20,1128.32
T4356,P003,SR2512,2023-09-14,192.1
T4357,P004,SR453,2023-08-22,1474.15
T4358,P003,SR871,2023-09-13,868.98
T4359,P001,SR1542,2023-09-01,252.75
T4360,P001,SR1869,2023-09-15,611.27
T4361,P002,SR2840,2023-08-24,106.85
T4362,P002,SR1983,2023-09-09,1651.96
T4363,P002,SR1626,2023-08-19,475.87
T4364,P003,SR1206,2023-09-14,501.33
T4365,P003,SR2382,2023-08-26,1536.42
T4366,P001,SR2580,2023-08-23,467.91
T4367,P002,SR1907,2023-08-27,409.39
T4368,P003,SR2486,2023-08-23,1941.96
T4369,P003,SR2351,2023-08-24,578.51
T4370,P003,SR100,2023-09-04,1026.71
T4371,P004,SR1654,2023-08-24,1337.11
T4372,P001,SR2568,2023-09-06,1992.77
T4373,P003,SR1376,2023-08-19,1431.8
T4374,P003,SR1979,2023-09-05,550.71
T4375,P001,SR1602,2023-09-02,1199.68
T4376,P002,SR2690,2023-08-30,1500.73
T4377,P001,SR2191,2023-08-29,1595.5
T4378,P002,SR1015,2023-08-29,1214.8
T4379,P004,SR2319,2023-08-21,1057.83
T4380,P002,SR2147,2023-08-22,539.54
T4381,P003,SR1691,2023-08-25,1435.59
T4382,P003,SR620,2023-09-07,1875.92
T4383,P004,SR434,2023-09-06,589.1
T4384,P004,SR2755,2023-08-19,1958.71
T4385,P003,SR2566,2023-09-12,939.23
T4386,P004,SR684,2023-09-02,291.7
T4387,P001,SR1130,2023-08-21,166.76
T4388,P003,SR1418,2023-09-02,1601.17
T4389,P002,SR1142,2023-09-10,866.31
T4390,P001,SR779,2023-09-08,961.72
T4391,P003,SR1533,2023-08-31,1405.72
T4392,P001,SR944,2023-09-01,679.35
T4393,P003,SR777,2023-09-04,1744.17
T4394,P004,SR1336,2023-08-27,738.45
T4395,P002,SR2859,2023-09-06,1199.65
T4396,P001,SR2813,2023-09-10,262.0
T4397,P002,SR1487,2023-08-27,1937.06
T4398,P004,SR541,2023-09-01,1030.88
T4399,P002,SR1958,2023-08-25,1694.1
T4400,P004,SR788,2023-08-24,1694.75
T4401,P002,SR1834,2023-09-02,1513.88
T4402,P003,SR877,2023-09-14,1526.18
T4403,P002,SR070,2023-08-23,1183.27
T4404,P003,SR733,2023-08-31,1315.2
T4405,P002,SR1656,2023-09-15,1629.03
T4406,P004,SR085,2023-09-03,1646.02
T4407,P001,SR679,2023-08-26,182.54
T4408,P004,SR1643,2023-09-13,426.68
T4409,P001,SR2032,2023-09-15,690.77
T4410,P001,SR309,2023-08-24,808.36
T4411,P002,SR878,2023-09-05,216.5
T4412,P002,SR1469,2023-09-12,1001.57
T4413,P003,SR2299,2023-08-27,238.54
T4414,P001,SR1532,2023-09-03,1703.05
T4415,P002,SR809,2023-09-12,692.72
T4416,P001,SR2642,2023-09-02,602.68
T4417,P003,SR1513,2023-09-05,1203.23
T4418,P003,SR1514,2023-09-14,1199.25
T4419,P003,SR2286,2023-09-12,1268.0
T4420,P003,SR2160,2023-08-17,925.31
T4421,P001,SR2514,2023-08-22,1684.7
T4422,P004,SR1827,2023-08-28,704.85
T4423,P001,SR574,2023-08-31,172.46
T4424,P001,SR741,2023-09-12,1039.87
T4425,P004,SR385,2023-09-04,1720.32
T4426,P003,SR2149,2023-08-26,1719.32
T4427,P004,SR122,2023-09-05,560.18
T4428,P002,SR2082,2023-08-16,346.96
T4429,P002,SR280,2023-09-03,546.5
T4430,P004,SR1027,2023-09-10,1067.41
T4431,P004,SR2735,2023-08-31,988.67
T4432,P003,SR2328,2023-08-18,794.92
T4433,P002,SR1214,2023-09-15,1166.69
T4434,P002,SR1451,2023-09-03,1221.59
T4435,P002,SR1935,2023-09-09,1956.7
T4436,P002,SR677,2023-09-12,390.49
T4437,P002,SR2926,2023-08-22,1005.96
T4438,P003,SR2850,2023-08-16,1933.69
T4439,P003,SR1386,2023-08-26,1340.08
T4440,P003,SR2051,2023-08-19,1197.67
T4441,P002,SR1923,2023-09-12,752.91
T4442,P003,SR2448,2023-09-08,463.48
T4443,P001,SR265,2023-09-11,1571.06
T4444,P003,SR1141,2023-08-20,1426.33
T4445,P001,SR781,2023-08-16,1346.12
T4446,P004,SR188,2023-08-25,978.95
T4447,P002,SR1516,2023-09-01,654.04
T4448,P004,SR2540,2023-08-18,1574.71
T4449,P001,SR746,2023-09-03,1822.77
T4450,P004,SR1126,2023-08-31,770.59
T4451,P004,SR1770,2023-09-10,1622.88
T4452,P002,SR213,2023-09-14,955.49
T4453,P002,SR1401,2023-08-21,717.35
T4454,P003,SR2723,2023-08-18,757.24
T4455,P001,SR1249,2023-09-07,254.8
T4456,P003,SR1875,2023-09-06,868.95
T4457,P004,SR1915,2023-08-30,1499.92
T4458,P001,SR795,2023-09-13,1619.17
T4459,P001,SR534,2023-09-05,293.04
T4460,P002,SR049,2023-08-20,409.45
T4461,P004,SR848,2023-09-05,1711.75
T4462,P002,SR739,2023-08-17,1397.11
T4463,P004,SR2625,2023-08-29,1669.67
T4464,P004,SR2098,2023-09-03,1273.78
T4465,P003,SR1759,2023-09-11,561.62
T4466,P003,SR1715,2023-09-04,681.03
T4467,P003,SR2311,2023-08-28,1149.94
T4468,P001,SR2538,2023-09-09,560.81
T4469,P001,SR2035,2023-09-15,505.28
T4470,P002,SR1494,2023-08-26,1704.33
T4471,P003,SR976,2023-09-05,791.65
T4472,P004,SR1713,2023-09-02,1345.42
T4473,P001,SR2210,2023-08-26,1196.34
T4474,P002,SR2507,2023-08-30,1728.54
T4475,P004,SR710,2023-09-15,747.37
T4476,P003,SR480,2023-09-10,676.76
T4477,P002,SR2468,2023-08-26,1823.56
T4478,P004,SR2653,2023-08-20,1048.61
T4479,P002,SR1359,2023-09-06,556.5
T4480,P004,SR403,2023-08-22,363.94
T4481,P004,SR2872,2023-08-31,1497.43
T4482,P002,SR1465,2023-09-01,1067.68
T4483,P002,SR2952,2023-08-23,924.28
T4484,P003,SR2251,2023-09-09,675.42
T4485,P004,SR2023,2023-08-22,1452.26
T4486,P002,SR1663,2023-09-07,655.06
T4487,P002,SR2525,2023-08-24,1564.44
T4488,P001,SR2289,2023-09-03,424.19
T4489,P004,SR1241,2023-09-12,1500.43
T4490,P002,SR2749,2023-08-30,227.39
T4491,P002,SR114,2023-08-19,201.13
T4492,P002,SR082,2023-09-03,1004.86
T4493,P002,SR535,2023-08-31,1449.54
T4494,P004,SR1504,2023-08-27,708.49
T4495,P003,SR656,2023-09-07,904.38
T4496,P001,SR2991,2023-08-26,1900.72
T4497,P002,SR687,2023-08-23,661.08
T4498,P002,SR181,2023-09-03,1904.82
T4499,P004,SR2834,2023-09-11,1526.27
T4500,P002,SR2890,2023-09-04,1092.17
T4501,P003,SR656,2023-09-08,1067.0
T4502,P002,SR1741,2023-09-11,1957.33
T4503,P004,SR1246,2023-08-19,894.59
T4504,P001,SR1896,2023-08-27,1503.64
T4505,P004,SR2515,2023-09-13,255.97
T4506,P002,SR2944,2023-09-10,874.28
T4507,P003,SR1804,2023-08-28,1339.31
T4508,P003,SR771,2023-09-09,1227.44
T4509,P004,SR1595,2023-08-25,774.61
T4510,P003,SR2976,2023-09-04,1017.1
T4511,P001,SR2893,2023-08-30,1653.5
T4512,P001,SR2984,2023-09-14,1337.35
T4513,P001,SR1332,2023-09-13,1344.59
T4514,P001,SR2059,2023-09-06,1940.39
T4515,P003,SR2994,2023-08-27,1757.46
T4516,P002,SR017,2023-09-05,1167.0
T4517,P001,SR2672,2023-09-01,1490.83
T4518,P003,SR2518,2023-08-29,1708.93
T4519,P002,SR2008,2023-08-16,214.11
T4520,P003,SR1587,2023-08-26,1184.73
T4521,P002,SR834,2023-08-19,1599.44
T4522,P004,SR2935,2023-09-12,1134.38
T4523,P001,SR2979,2023-09-04,1405.54
T4524,P002,SR1291,2023-08-24,1256.02
T4525,P001,SR1937,2023-09-05,1170.77
T4526,P003,SR273,2023-08-18,1399.99
T4527,P003,SR456,2023-08-19,1299.6
T4528,P003,SR091,2023-08-24,1921.73
T4529,P003,SR1362,2023-08-30,417.94
T4530,P003,SR496,2023-08-17,1723.94
T4531,P001,SR2437,2023-09-01,1041.82
T4532,P002,SR1278,2023-08-17,1955.76
T4533,P003,SR2157,2023-08-26,626.59
T4534,P001,SR2130,2023-09-02,1845.85
T4535,P003,SR037,2023-08-30,256.49
T4536,P004,SR2142,2023-09-06,1361.27
T4537,P004,SR2499,2023-08-29,317.2
T4538,P001,SR1649,2023-08-24,845.59
T4539,P004,SR2319,2023-09-05,126.3
T4540,P003,SR719,2023-08-18,811.33
T4541,P001,SR1747,2023-08-16,396.07
T4542,P002,SR1004,2023-09-04,1718.71
T4543,P004,SR1176,2023-09-15,1691.49
T4544,P001,SR132,2023-09-08,1256.45
T4545,P003,SR779,2023-09-01,1769.4
T4546,P003,SR539,2023-08-30,1135.93
T4547,P002,SR1096,2023-08-30,679.49
T4548,P004,SR1430,2023-08-22,1913.39
T4549,P001,SR901,2023-08-30,743.24
T4550,P004,SR295,2023-09-07,1520.27
T4551,P001,SR2636,2023-09-01,1975.74
T4552,P003,SR2402,2023-09-09,1819.6
T4553,P001,SR713,2023-09-12,1527.42
T4554,P002,SR1693,2023-08-28,1984.03
T4555,P003,SR1384,2023-08-31,1249.68
T4556,P001,SR2714,2023-08-18,1968.3
T4557,P003,SR242,2023-08-18,1969.7
T4558,P001,SR660,2023-08-31,1266.4
T4559,P003,SR515,2023-09-02,1770.41
T4560,P002,SR2944,2023-08-23,1515.71
T4561,P003,SR773,2023-08-29,897.65
T4562,P001,SR740,2023-08-16,1014.51
T4563,P003,SR1934,2023-09-08,1537.17
T4564,P002,SR2260,2023-09-06,1340.73
T4565,P001,SR1280,2023-09-05,1852.5
T4566,P004,SR450,2023-08-29,394.44
T4567,P003,SR2531,2023-08-29,1156.41
T4568,P001,SR2853,2023-09-06,1531.7
T4569,P002,SR1436,2023-09-02,1814.13
T4570,P004,SR1176,2023-08-19,1341.0
T4571,P003,SR1954,2023-09-01,747.25
T4572,P002,SR1195,2023-09-01,292.44
T4573,P004,SR958,2023-09-01,1173.34
T4574,P001,SR301,2023-09-12,1146.94
T4575,P003,SR2961,2023-09-06,319.35
T4576,P001,SR2561,2023-08-27,276.64
T4577,P004,SR1681,2023-09-06,1620.86
T4578,P002,SR1975,2023-09-03,798.04
T4579,P002,SR207,2023-08-17,1779.82
T4580,P003,SR332,2023-08-30,1770.49
T4581,P004,SR2740,2023-09-01,455.15
T4582,P002,SR887,2023-09-15,1852.67
T4583,P002,SR2392,2023-09-04,1906.07
T4584,P003,SR1449,2023-09-12,1086.1
T4585,P001,SR2888,2023-09-09,1144.54
T4586,P003,SR2594,2023-09-05,1527.0
T4587,P001,SR1262,2023-08-29,1266.08
T4588,P003,SR2783,2023-08-24,668.77
T4589,P003,SR1863,2023-08-26,680.93
T4590,P001,SR600,2023-08-29,1474.35
T4591,P001,SR569,2023-08-18,913.14
T4592,P002,SR1299,2023-08-23,614.82
T4593,P001,SR1869,2023-08-20,1429.61
T4594,P003,SR1739,2023-08-21,162.9
T4595,P004,SR2344,2023-09-03,437.4
T4596,P003,SR637,2023-09-10,677.56
T4597,P001,SR1708,2023-09-12,1787.76
T4598,P002,SR571,2023-09-06,630.11
T4599,P003,SR729,2023-08-17,1319.56
T4600,P001,SR2665,2023-09-15,1116.81
T4601,P004,SR1522,2023-08-17,1029.28
T4602,P001,SR1255,2023-09-08,345.79
T4603,P004,SR2360,2023-08-21,1397.37
T4604,P001,SR2916,2023-09-11,1121.35
T4605,P004,SR2418,2023-08-23,1714.45
T4606,P004,SR1772,2023-09-01,1830.52
T4607,P002,SR2141,2023-09-15,1509.36
T4608,P002,SR2315,2023-08-16,237.53
T4609,P002,SR2628,2023-08-17,989.5
T4610,P002,SR1394,2023-08-16,1010.47
T4611,P003,SR1123,2023-08-20,1376.32
T4612,P004,SR202,2023-09-01,1002.63
T4613,P004,SR2144,2023-08-21,755.25
T4614,P002,SR089,2023-09-08,453.32
T4615,P001,SR1861,2023-09-11,1845.13
T4616,P004,SR380,2023-09-10,1127.6
T4617,P002,SR2803,2023-08-21,1086.45
T4618,P002,SR553,2023-08-20,1004.76
T4619,P001,SR1076,2023-08-17,257.33
T4620,P004,SR744,2023-09-09,837.38
T4621,P004,SR2706,2023-08-19,1866.61
T4622,P003,SR635,2023-09-06,1648.57
T4623,P004,SR1423,2023-09-08,729.53
T4624,P001,SR1263,2023-08-21,651.59
T4625,P002,SR2786,2023-09-10,1636.34
T4626,P004,SR504,2023-08-30,1826.03
T4627,P002,SR1050,2023-09-07,1777.2
T4628,P003,SR287,2023-08-24,322.6
T4629,P003,SR1305,2023-09-09,1264.39
T4630,P003,SR2351,2023-08-28,417.65
T4631,P003,SR011,2023-08-27,810.73
T4632,P001,SR1356,2023-08-29,1254.11
T4633,P004,SR2425,2023-09-11,532.3
T4634,P001,SR1276,2023-08-24,159.18
T4635,P001,SR189,2023-08-26,1612.96
T4636,P001,SR226,2023-08-18,288.88
T4637,P003,SR786,2023-09-03,1835.66
T4638,P003,SR2683,2023-09-13,1700.3
T4639,P002,SR1804,2023-08-20,355.51
T4640,P004,SR2476,2023-08-16,1589.81
T4641,P001,SR1081,2023-08-26,809.77
T4642,P003,SR330,2023-08-24,632.0
T4643,P002,SR187,2023-08-23,1993.37
T4644,P003,SR692,2023-09-02,1516.31
T4645,P001,SR313,2023-09-10,1075.83
T4646,P001,SR1722,2023-08-28,194.59
T4647,P004,SR1077,2023-09-08,1229.63
T4648,P003,SR2799,2023-09-15,334.42
T4649,P002,SR1642,2023-09-01,1668.17
T4650,P001,SR1019,2023-08-23,989.88
T4651,P004,SR2515,2023-08-25,1670.03
T4652,P004,SR2713,2023-08-28,1076.03
T4653,P001,SR1431,2023-08-30,828.94
T4654,P004,SR712,2023-09-03,1208.34
T4655,P004,SR2720,2023-09-03,420.34
T4656,P001,SR1795,2023-08-30,1984.93
T4657,P001,SR2755,2023-09-06,354.15
T4658,P002,SR281,2023-08-30,1327.7
T4659,P001,SR1461,2023-08-16,1665.17
T4660,P002,SR2241,2023-08-18,1541.48
T4661,P004,SR1980,2023-08-18,1382.7
T4662,P004,SR1272,2023-09-04,1430.86
T4663,P003,SR2913,2023-09-01,827.26
T4664,P004,SR1840,2023-09-10,925.03
T4665,P003,SR1919,2023-08-30,973.74
T4666,P003,SR2723,2023-09-01,1356.21
T4667,P003,SR2998,2023-09-09,1715.95
T4668,P002,SR1267,2023-08-28,1890.86
T4669,P004,SR2303,2023-08-18,1170.64
T4670,P001,SR429,2023-09-13,1419.59
T4671,P003,SR916,2023-08-31,1579.84
T4672,P003,SR1534,2023-08-16,934.07
T4673,P003,SR2779,2023-09-15,1628.49
T4674,P002,SR1388,2023-08-16,103.46
T4675,P001,SR1386,2023-08-27,391.62
T4676,P002,SR1706,2023-09-14,1438.88
T4677,P002,SR1286,2023-09-02,389.06
T4678,P004,SR1539,2023-09-08,870.29
T4679,P002,SR111,2023-09-07,445.04
T4680,P002,SR2275,2023-08-17,1010.1
T4681,P004,SR2725,2023-09-02,1407.17
T4682,P001,SR2524,2023-08-21,1277.15
T4683,P003,SR635,2023-09-01,465.36
T4684,P001,SR424,2023-08-26,1604.67
T4685,P001,SR2529,2023-08-27,580.37
T4686,P002,SR2374,2023-08-16,918.71
T4687,P004,SR1857,2023-09-05,606.36
T4688,P001,SR729,2023-08-22,741.92
T4689,P001,SR2357,2023-09-02,1689.45
T4690,P004,SR1405,2023-09-08,1327.27
T4691,P004,SR1050,2023-08-31,1943.84
T4692,P004,SR2060,2023-09-03,574.87
T4693,P004,SR1861,2023-08-27,1745.08
T4694,P002,SR2242,2023-09-15,750.69
T4695,P001,SR433,2023-09-11,1880.54
T4696,P002,SR1805,2023-08-22,356.4
T4697,P001,SR359,2023-08-30,808.26
T4698,P002,SR1192,2023-09-06,1070.78
T4699,P002,SR782,2023-08-31,747.61
T4700,P002,SR506,2023-08-23,1495.1
T4701,P003,SR413,2023-08-24,270.78
T4702,P003,SR1577,2023-08-18,854.09
T4703,P001,SR1433,2023-08-20,838.27
T4704,P001,SR584,2023-08-27,275.02
T4705,P002,SR2570,2023-09-11,1804.54
T4706,P002,SR2742,2023-08-22,169.45
T4707,P001,SR739,2023-09-01,803.28
T4708,P001,SR392,2023-08-31,579.49
T4709,P004,SR2889,2023-09-01,1583.51
T4710,P004,SR862,2023-09-03,781.71
T4711,P001,SR2604,2023-08-22,1506.95
T4712,P002,SR669,2023-08-19,155.63
T4713,P001,SR016,2023-08-26,1917.28
T4714,P003,SR249,2023-09-06,671.64
T4715,P001,SR2796,2023-08-27,898.25
T4716,P003,SR2853,2023-08-25,1508.92
T4717,P004,SR1835,2023-09-04,1995.76
T4718,P004,SR2957,2023-08-23,1526.27
T4719,P003,SR1275,2023-09-04,682.45
T4720,P003,SR2094,2023-09-15,1310.74
T4721,P001,SR806,2023-09-15,210.5
T4722,P002,SR1713,2023-09-05,592.29
T4723,P003,SR2370,2023-08-27,563.46
T4724,P004,SR2729,2023-09-05,476.72
T4725,P004,SR1876,2023-08-24,738.94
T4726,P004,SR1275,2023-08-29,918.46
T4727,P001,SR1692,2023-08-16,1773.53
T4728,P002,SR2352,2023-09-15,1299.92
