rep_id,rep_name,team,region,start_date,end_date
SR2584,Name 2584,Team C,North,2023-03-13,2023-09-01
SR2585,Name 2585,Team B,West,2023-02-18,
SR2586,Name 2586,Team A,,2023-01-07,
SR2587,Name 2587,Team D,South,2023-01-01,
SR2588,Name 2588,Team B,South,2023-01-03,
SR2589,Name 2589,Team A,East,2023-04-04,
SR2590,Name 2590,Team D,North,2023-01-03,
SR2591,Name 2591,Team D,North,2023-03-16,2023-09-01
SR2592,Name 2592,Team B,East,2023-01-26,
SR2593,Name 2593,Team C,East,2023-01-25,2023-09-01
SR2594,Name 2594,Team D,East,2023-03-20,
SR2595,Name 2595,Team D,South,2023-02-24,
SR2596,Name 2596,Team B,,2023-03-16,
SR2597,Name 2597,Team A,South,2023-01-23,
SR2598,Name 2598,Team D,North,2023-03-31,2023-09-01
SR2599,Name 2599,Team A,,2023-01-18,2023-09-01
SR2600,Name 2600,Team C,,2023-02-23,2023-09-01
SR2601,Name 2601,Team A,West,2023-02-19,2023-09-01
SR2602,Name 2602,Team C,East,2023-01-02,2023-09-01
SR2603,Name 2603,Team D,South,2023-03-11,2023-09-01
SR2604,Name 2604,Team D,East,2023-02-11,
SR2605,Name 2605,Team A,West,2023-01-25,
SR2606,Name 2606,Team A,East,2023-02-06,
SR2607,Name 2607,Team C,South,2023-01-17,2023-09-01
SR2608,Name 2608,Team C,East,2023-01-16,2023-09-01
SR2609,Name 2609,Team C,West,2023-04-08,2023-09-01
SR2610,Name 2610,Team B,North,2023-01-10,2023-09-01
SR2611,Name 2611,Team C,East,2023-03-16,2023-09-01
SR2612,Name 2612,Team C,West,2023-01-26,
SR2613,Name 2613,Team C,East,2023-02-21,2023-09-01
SR2614,Name 2614,Team B,South,2023-04-09,
SR2615,Name 2615,Team A,South,2023-04-09,
SR2616,Name 2616,Team B,South,2023-03-24,
SR2617,Name 2617,Team C,East,2023-03-12,2023-09-01
SR2618,Name 2618,Team B,North,2023-03-08,
SR2619,Name 2619,Team B,South,2023-02-10,
SR2620,Name 2620,Team B,South,2023-03-19,
SR2621,Name 2621,Team B,East,2023-03-13,
SR2622,Name 2622,Team C,East,2023-01-06,2023-09-01
SR2623,Name 2623,Team B,South,2023-01-24,2023-09-01
SR2624,Name 2624,Team B,East,2023-01-21,2023-09-01
SR2625,Name 2625,Team D,West,2023-01-03,
SR2626,Name 2626,Team C,East,2023-01-29,
SR2627,Name 2627,Team D,East,2023-03-12,2023-09-01
SR2628,Name 2628,Team D,,2023-03-29,2023-09-01
SR2629,Name 2629,Team D,South,2023-03-13,
SR2630,Name 2630,Team D,North,2023-01-29,
SR2631,Name 2631,Team A,East,2023-02-23,
SR2632,Name 2632,Team B,,2023-03-05,
SR2633,Name 2633,Team D,South,2023-01-04,
SR2634,Name 2634,Team D,South,2023-02-22,2023-09-01
SR2635,Name 2635,Team D,,2023-01-05,2023-09-01
SR2636,Name 2636,Team B,North,2023-02-23,2023-09-01
SR2637,Name 2637,Team A,,2023-01-11,2023-09-01
SR2638,Name 2638,Team D,South,2023-02-01,2023-09-01
SR2639,Name 2639,Team A,South,2023-03-04,2023-09-01
SR2640,Name 2640,Team B,North,2023-01-09,2023-09-01
SR2641,Name 2641,Team B,West,2023-04-08,
SR2642,Name 2642,Team C,North,2023-03-06,2023-09-01
SR2643,Name 2643,Team A,,2023-04-01,2023-09-01
SR2644,Name 2644,Team D,West,2023-02-06,
SR2645,Name 2645,Team A,East,2023-04-06,2023-09-01
SR2646,Name 2646,Team C,North,2023-03-18,
SR2647,Name 2647,Team C,South,2023-03-29,2023-09-01
SR2648,Name 2648,Team C,South,2023-03-28,2023-09-01
SR2649,Name 2649,Team C,,2023-01-07,2023-09-01
SR2650,Name 2650,Team A,West,2023-03-23,2023-09-01
SR2651,Name 2651,Team A,North,2023-01-09,2023-09-01
SR2652,Name 2652,Team D,East,2023-01-21,
SR2653,Name 2653,Team C,North,2023-02-08,
SR2654,Name 2654,Team D,North,2023-01-14,
SR2655,Name 2655,Team A,West,2023-01-30,2023-09-01
SR2656,Name 2656,Team A,West,2023-01-13,
SR2657,Name 2657,Team D,North,2023-01-11,
SR2658,Name 2658,Team D,West,2023-03-30,
SR2659,Name 2659,Team A,West,2023-03-19,2023-09-01
SR2660,Name 2660,Team D,East,2023-03-06,
SR2661,Name 2661,Team A,South,2023-02-05,2023-09-01
SR2662,Name 2662,Team A,North,2023-03-08,
SR2663,Name 2663,Team C,East,2023-02-25,2023-09-01
SR2664,Name 2664,Team B,West,2023-04-02,2023-09-01
SR2665,Name 2665,Team A,East,2023-03-07,
SR2666,Name 2666,Team B,North,2023-04-07,
SR2667,Name 2667,Team D,North,2023-03-07,2023-09-01
SR2668,Name 2668,Team D,North,2023-03-22,2023-09-01
SR2669,Name 2669,Team A,West,2023-02-11,
SR2670,Name 2670,Team C,East,2023-02-25,
SR2671,Name 2671,Team B,West,2023-02-27,2023-09-01
SR2672,Name 2672,Team B,West,2023-03-27,2023-09-01
SR2673,Name 2673,Team A,,2023-03-11,2023-09-01
SR2674,Name 2674,Team D,South,2023-02-11,
SR2675,Name 2675,Team C,West,2023-02-04,
SR2676,Name 2676,Team A,,2023-03-12,
SR2677,Name 2677,Team D,,2023-03-11,2023-09-01
SR2678,Name 2678,Team D,South,2023-01-10,
SR2679,Name 2679,Team D,,2023-01-17,
SR2680,Name 2680,Team D,South,2023-02-03,2023-09-01
SR2681,Name 2681,Team B,East,2023-01-23,2023-09-01
SR2682,Name 2682,Team A,East,2023-01-28,
SR2683,Name 2683,Team D,West,2023-01-23,
SR2684,Name 2684,Team A,North,2023-02-20,
SR2685,Name 2685,Team B,South,2023-04-10,
SR2686,Name 2686,Team A,West,2023-01-18,
SR2687,Name 2687,Team C,East,2023-01-17,
SR2688,Name 2688,Team B,South,2023-04-09,2023-09-01
SR2689,Name 2689,Team B,,2023-02-12,
SR2690,Name 2690,Team C,West,2023-03-02,
SR2691,Name 2691,Team C,West,2023-03-21,2023-09-01
SR2692,Name 2692,Team C,East,2023-02-01,
SR2693,Name 2693,Team C,,2023-03-14,
SR2694,Name 2694,Team C,South,2023-02-25,2023-09-01
SR2695,Name 2695,Team C,North,2023-03-15,2023-09-01
SR2696,Name 2696,Team D,,2023-03-09,2023-09-01
SR2697,Name 2697,Team A,,2023-04-04,
SR2698,Name 2698,Team C,,2023-03-18,
SR2699,Name 2699,Team A,North,2023-03-23,
SR2700,Name 2700,Team D,North,2023-03-11,
SR2701,Name 2701,Team D,East,2023-02-20,2023-09-01
SR2702,Name 2702,Team C,West,2023-03-24,
SR2703,Name 2703,Team A,East,2023-03-24,2023-09-01
SR2704,Name 2704,Team A,,2023-01-30,2023-09-01
SR2705,Name 2705,Team C,North,2023-03-13,
SR2706,Name 2706,Team C,East,2023-04-02,
SR2707,Name 2707,Team B,East,2023-01-19,2023-09-01
SR2708,Name 2708,Team A,West,2023-04-05,2023-09-01
SR2709,Name 2709,Team D,South,2023-02-04,2023-09-01
SR2710,Name 2710,Team B,East,2023-02-01,2023-09-01
SR2711,Name 2711,Team C,West,2023-04-02,2023-09-01
SR2712,Name 2712,Team D,North,2023-03-15,
SR2713,Name 2713,Team C,South,2023-01-04,2023-09-01
SR2714,Name 2714,Team B,North,2023-04-11,2023-09-01
SR2715,Name 2715,Team B,South,2023-03-14,
SR2716,Name 2716,Team C,,2023-01-08,2023-09-01
SR2717,Name 2717,Team A,South,2023-01-21,
SR2718,Name 2718,Team D,South,2023-02-25,2023-09-01
SR2719,Name 2719,Team D,East,2023-03-22,
SR2720,Name 2720,Team B,,2023-02-18,
SR2721,Name 2721,Team C,South,2023-04-01,2023-09-01
SR2722,Name 2722,Team C,,2023-03-04,2023-09-01
SR2723,Name 2723,Team C,East,2023-03-29,
SR2724,Name 2724,Team D,,2023-03-25,
SR2725,Name 2725,Team D,,2023-04-09,2023-09-01
SR2726,Name 2726,Team D,North,2023-04-09,2023-09-01
SR2727,Name 2727,Team C,South,2023-02-10,2023-09-01
SR2728,Name 2728,Team D,West,2023-02-08,
SR2729,Name 2729,Team B,South,2023-02-12,2023-09-01
SR2730,Name 2730,Team C,North,2023-02-07,2023-09-01
SR2731,Name 2731,Team B,,2023-03-15,
SR2732,Name 2732,Team C,,2023-03-31,
SR2733,Name 2733,Team A,,2023-03-19,2023-09-01
SR2734,Name 2734,Team B,South,2023-01-02,
SR2735,Name 2735,Team B,South,2023-01-10,
SR2736,Name 2736,Team D,East,2023-03-08,2023-09-01
SR2737,Name 2737,Team B,,2023-04-06,
SR2738,Name 2738,Team A,South,2023-02-23,2023-09-01
SR2739,Name 2739,Team B,,2023-02-13,2023-09-01
SR2740,Name 2740,Team B,East,2023-02-24,
SR2741,Name 2741,Team B,North,2023-04-11,2023-09-01
SR2742,Name 2742,Team B,,2023-02-20,
SR2743,Name 2743,Team C,,2023-02-01,
SR2744,Name 2744,Team A,South,2023-02-19,
SR2745,Name 2745,Team B,South,2023-01-05,2023-09-01
SR2746,Name 2746,Team B,South,2023-01-29,
SR2747,Name 2747,Team D,,2023-01-18,2023-09-01
SR2748,Name 2748,Team D,,2023-01-23,2023-09-01
SR2749,Name 2749,Team D,South,2023-02-27,2023-09-01
SR2750,Name 2750,Team B,South,2023-01-14,2023-09-01
SR2751,Name 2751,Team C,,2023-03-04,2023-09-01
SR2752,Name 2752,Team A,,2023-02-21,2023-09-01
SR2753,Name 2753,Team C,West,2023-02-03,
SR2754,Name 2754,Team B,North,2023-03-25,
SR2755,Name 2755,Team B,North,2023-03-23,2023-09-01
SR2756,Name 2756,Team B,East,2023-03-22,
SR2757,Name 2757,Team D,North,2023-02-09,
SR2758,Name 2758,Team C,North,2023-03-09,2023-09-01
SR2759,Name 2759,Team D,West,2023-01-10,
SR2760,Name 2760,Team B,South,2023-03-21,2023-09-01
SR2761,Name 2761,Team A,East,2023-02-09,2023-09-01
SR2762,Name 2762,Team D,East,2023-03-25,
SR2763,Name 2763,Team A,North,2023-04-09,
SR2764,Name 2764,Team C,,2023-04-07,
SR2765,Name 2765,Team C,,2023-02-15,2023-09-01
SR2766,Name 2766,Team B,North,2023-03-26,
SR2767,Name 2767,Team B,,2023-03-28,2023-09-01
SR2768,Name 2768,Team D,South,2023-01-06,
SR2769,Name 2769,Team B,North,2023-01-04,
SR2770,Name 2770,Team B,,2023-02-04,
SR2771,Name 2771,Team B,East,2023-01-05,
SR2772,Name 2772,Team B,,2023-02-21,2023-09-01
SR2773,Name 2773,Team B,South,2023-03-15,2023-09-01
SR2774,Name 2774,Team C,,2023-03-13,
SR2775,Name 2775,Team D,West,2023-03-17,
SR2776,Name 2776,Team C,East,2023-03-22,
SR2777,Name 2777,Team C,,2023-01-21,2023-09-01
SR2778,Name 2778,Team D,East,2023-02-09,
SR2779,Name 2779,Team D,East,2023-02-05,
SR2780,Name 2780,Team B,,2023-01-09,2023-09-01
SR2781,Name 2781,Team D,South,2023-03-31,
SR2782,Name 2782,Team A,North,2023-03-31,2023-09-01
SR2783,Name 2783,Team A,,2023-01-08,2023-09-01
SR2784,Name 2784,Team A,West,2023-01-30,2023-09-01
SR2785,Name 2785,Team C,North,2023-03-10,2023-09-01
SR2786,Name 2786,Team D,North,2023-02-13,
SR2787,Name 2787,Team B,East,2023-01-22,
SR2788,Name 2788,Team C,East,2023-01-04,
SR2789,Name 2789,Team D,South,2023-04-02,2023-09-01
SR2790,Name 2790,Team C,,2023-01-17,2023-09-01
SR2791,Name 2791,Team A,South,2023-02-17,2023-09-01
SR2792,Name 2792,Team B,East,2023-01-28,
SR2793,Name 2793,Team B,East,2023-01-07,
SR2794,Name 2794,Team C,East,2023-02-12,2023-09-01
SR2795,Name 2795,Team B,West,2023-01-02,
SR2796,Name 2796,Team D,,2023-04-08,
SR2797,Name 2797,Team A,South,2023-02-21,
SR2798,Name 2798,Team A,,2023-01-23,
SR2799,Name 2799,Team C,East,2023-03-19,2023-09-01
SR2800,Name 2800,Team C,West,2023-01-09,2023-09-01
SR2801,Name 2801,Team D,North,2023-01-30,2023-09-01
SR2802,Name 2802,Team C,,2023-03-14,
SR2803,Name 2803,Team C,West,2023-01-17,2023-09-01
SR2804,Name 2804,Team C,,2023-01-04,2023-09-01
SR2805,Name 2805,Team C,East,2023-03-23,2023-09-01
SR2806,Name 2806,Team C,,2023-01-01,2023-09-01
SR2807,Name 2807,Team C,South,2023-02-07,
SR2808,Name 2808,Team B,East,2023-01-07,2023-09-01
SR2809,Name 2809,Team C,,2023-03-15,
SR2810,Name 2810,Team C,South,2023-03-22,
SR2811,Name 2811,Team B,East,2023-02-10,
SR2812,Name 2812,Team D,East,2023-01-23,2023-09-01
SR2813,Name 2813,Team A,,2023-02-24,2023-09-01
SR2814,Name 2814,Team D,West,2023-04-05,
SR2815,Name 2815,Team D,North,2023-02-04,2023-09-01
SR2816,Name 2816,Team A,North,2023-01-19,2023-09-01
SR2817,Name 2817,Team A,West,2023-02-27,2023-09-01
SR2818,Name 2818,Team D,,2023-03-03,2023-09-01
SR2819,Name 2819,Team B,South,2023-01-01,
SR2820,Name 2820,Team A,West,2023-02-14,2023-09-01
SR2821,Name 2821,Team A,West,2023-01-30,
SR2822,Name 2822,Team C,North,2023-03-05,
SR2823,Name 2823,Team C,,2023-01-30,
SR2824,Name 2824,Team B,South,2023-03-01,2023-09-01
SR2825,Name 2825,Team A,North,2023-01-09,
SR2826,Name 2826,Team D,,2023-01-21,2023-09-01
SR2827,Name 2827,Team C,East,2023-03-25,2023-09-01
SR2828,Name 2828,Team D,North,2023-01-13,2023-09-01
SR2829,Name 2829,Team D,West,2023-04-06,2023-09-01
SR2830,Name 2830,Team D,North,2023-01-30,2023-09-01
SR2831,Name 2831,Team D,,2023-02-17,
SR2832,Name 2832,Team B,East,2023-01-07,
SR2833,Name 2833,Team D,South,2023-02-12,
SR2834,Name 2834,Team B,North,2023-02-21,2023-09-01
SR2835,Name 2835,Team A,East,2023-03-03,2023-09-01
SR2836,Name 2836,Team C,South,2023-02-24,2023-09-01
SR2837,Name 2837,Team B,,2023-02-24,
SR2838,Name 2838,Team C,West,2023-01-30,2023-09-01
SR2839,Name 2839,Team D,West,2023-01-08,
SR2840,Name 2840,Team B,West,2023-03-11,2023-09-01
SR2841,Name 2841,Team D,,2023-01-22,2023-09-01
SR2842,Name 2842,Team A,West,2023-03-16,2023-09-01
SR2843,Name 2843,Team A,,2023-01-05,
SR2844,Name 2844,Team C,South,2023-01-17,2023-09-01
SR2845,Name 2845,Team D,West,2023-03-31,2023-09-01
SR2846,Name 2846,Team A,North,2023-01-25,
SR2847,Name 2847,Team C,,2023-02-01,
SR2848,Name 2848,Team D,East,2023-03-02,2023-09-01
SR2849,Name 2849,Team B,,2023-03-13,
SR2850,Name 2850,Team C,West,2023-03-30,2023-09-01
SR2851,Name 2851,Team C,North,2023-01-04,2023-09-01
SR2852,Name 2852,Team A,East,2023-03-14,2023-09-01
SR2853,Name 2853,Team A,South,2023-01-21,
SR2854,Name 2854,Team C,North,2023-02-11,2023-09-01
SR2855,Name 2855,Team A,,2023-03-22,2023-09-01
SR2856,Name 2856,Team C,,2023-03-14,2023-09-01
SR2857,Name 2857,Team D,West,2023-01-31,2023-09-01
SR2858,Name 2858,Team C,East,2023-03-18,
SR2859,Name 2859,Team A,East,2023-01-23,
SR2860,Name 2860,Team C,East,2023-01-31,
SR2861,Name 2861,Team D,West,2023-03-02,
SR2862,Name 2862,Team B,East,2023-02-25,
SR2863,Name 2863,Team A,West,2023-01-31,
SR2864,Name 2864,Team B,South,2023-03-20,2023-09-01
SR2865,Name 2865,Team C,,2023-02-08,
SR2866,Name 2866,Team A,North,2023-02-25,2023-09-01
SR2867,Name 2867,Team A,South,2023-02-22,
SR2868,Name 2868,Team C,,2023-01-19,2023-09-01
SR2869,Name 2869,Team C,South,2023-03-09,2023-09-01
SR2870,Name 2870,Team B,North,2023-03-10,
SR2871,Name 2871,Team B,West,2023-03-05,
SR2872,Name 2872,Team B,East,2023-01-23,
SR2873,Name 2873,Team C,South,2023-03-04,
SR2874,Name 2874,Team B,East,2023-04-04,2023-09-01
SR2875,Name 2875,Team D,South,2023-04-08,
SR2876,Name 2876,Team B,,2023-03-24,
SR2877,Name 2877,Team D,North,2023-03-20,
SR2878,Name 2878,Team B,East,2023-03-14,
SR2879,Name 2879,Team C,North,2023-01-12,2023-09-01
SR2880,Name 2880,Team A,North,2023-02-01,
SR2881,Name 2881,Team C,South,2023-03-02,
SR2882,Name 2882,Team B,,2023-03-30,2023-09-01
SR2883,Name 2883,Team D,South,2023-04-03,2023-09-01
SR2884,Name 2884,Team B,South,2023-01-03,2023-09-01
SR2885,Name 2885,Team B,,2023-02-15,
SR2886,Name 2886,Team D,East,2023-01-21,
SR2887,Name 2887,Team A,West,2023-01-08,
SR2888,Name 2888,Team D,West,2023-03-26,2023-09-01
SR2889,Name 2889,Team B,West,2023-03-20,2023-09-01
SR2890,Name 2890,Team B,,2023-04-09,
SR2891,Name 2891,Team D,,2023-03-27,2023-09-01
SR2892,Name 2892,Team B,East,2023-02-09,2023-09-01
SR2893,Name 2893,Team B,South,2023-03-25,
SR2894,Name 2894,Team C,West,2023-01-05,2023-09-01
SR2895,Name 2895,Team A,,2023-03-14,2023-09-01
SR2896,Name 2896,Team B,,2023-01-14,2023-09-01
SR2897,Name 2897,Team D,South,2023-03-18,2023-09-01
SR2898,Name 2898,Team C,South,2023-02-08,
SR2899,Name 2899,Team A,,2023-02-20,
SR2900,Name 2900,Team D,North,2023-03-09,2023-09-01
SR2901,Name 2901,Team B,East,2023-01-19,2023-09-01
SR2902,Name 2902,Team C,South,2023-01-16,2023-09-01
SR2903,Name 2903,Team D,South,2023-01-15,
SR2904,Name 2904,Team D,South,2023-03-25,2023-09-01
SR2905,Name 2905,Team D,South,2023-01-24,
SR2906,Name 2906,Team C,West,2023-03-12,
SR2907,Name 2907,Team C,West,2023-01-27,2023-09-01
SR2908,Name 2908,Team D,,2023-01-02,
SR2909,Name 2909,Team C,North,2023-01-02,2023-09-01
SR2910,Name 2910,Team D,West,2023-01-02,2023-09-01
SR2911,Name 2911,Team A,South,2023-03-14,
SR2912,Name 2912,Team A,West,2023-03-06,2023-09-01
SR2913,Name 2913,Team C,West,2023-03-23,2023-09-01
SR2914,Name 2914,Team B,,2023-03-03,
SR2915,Name 2915,Team B,,2023-01-18,
SR2916,Name 2916,Team A,East,2023-03-02,2023-09-01
SR2917,Name 2917,Team A,North,2023-03-01,
SR2918,Name 2918,Team A,East,2023-03-06,
SR2919,Name 2919,Team D,South,2023-01-07,2023-09-01
SR2920,Name 2920,Team C,South,2023-02-13,
SR2921,Name 2921,Team D,,2023-03-25,2023-09-01
SR2922,Name 2922,Team B,North,2023-03-31,
SR2923,Name 2923,Team A,North,2023-03-25,
SR2924,Name 2924,Team D,West,2023-02-21,2023-09-01
SR2925,Name 2925,Team D,West,2023-02-03,2023-09-01
SR2926,Name 2926,Team D,East,2023-01-21,
SR2927,Name 2927,Team B,,2023-02-14,2023-09-01
SR2928,Name 2928,Team D,North,2023-04-01,2023-09-01
SR2929,Name 2929,Team B,West,2023-03-30,
SR2930,Name 2930,Team A,West,2023-03-12,2023-09-01
SR2931,Name 2931,Team D,North,2023-01-30,
SR2932,Name 2932,Team A,North,2023-03-21,
SR2933,Name 2933,Team C,,2023-03-12,2023-09-01
SR2934,Name 2934,Team B,West,2023-01-04,2023-09-01
SR2935,Name 2935,Team A,North,2023-03-09,2023-09-01
SR2936,Name 2936,Team A,West,2023-01-05,2023-09-01
SR2937,Name 2937,Team C,,2023-02-17,2023-09-01
SR2938,Name 2938,Team D,South,2023-03-21,2023-09-01
SR2939,Name 2939,Team B,North,2023-02-17,2023-09-01
SR2940,Name 2940,Team D,South,2023-02-18,
SR2941,Name 2941,Team B,North,2023-01-29,
SR2942,Name 2942,Team D,South,2023-01-24,2023-09-01
SR2943,Name 2943,Team A,North,2023-01-04,2023-09-01
SR2944,Name 2944,Team D,East,2023-01-11,
SR2945,Name 2945,Team D,North,2023-03-06,2023-09-01
SR2946,Name 2946,Team D,,2023-03-07,2023-09-01
SR2947,Name 2947,Team C,South,2023-03-01,
SR2948,Name 2948,Team A,,2023-01-05,2023-09-01
SR2949,Name 2949,Team C,,2023-01-11,
SR2950,Name 2950,Team C,West,2023-03-05,2023-09-01
SR2951,Name 2951,Team B,South,2023-03-31,2023-09-01
SR2952,Name 2952,Team A,West,2023-03-05,
SR2953,Name 2953,Team A,West,2023-04-05,2023-09-01
SR2954,Name 2954,Team B,,2023-02-13,
SR2955,Name 2955,Team D,West,2023-02-28,
SR2956,Name 2956,Team C,West,2023-03-27,
SR2957,Name 2957,Team B,,2023-01-03,
SR2958,Name 2958,Team D,,2023-03-30,2023-09-01
SR2959,Name 2959,Team C,West,2023-04-08,2023-09-01
SR2960,Name 2960,Team B,East,2023-01-19,2023-09-01
SR2961,Name 2961,Team C,,2023-03-11,
SR2962,Name 2962,Team B,North,2023-04-05,
SR2963,Name 2963,Team C,South,2023-01-15,
SR2964,Name 2964,Team D,East,2023-03-09,2023-09-01
SR2965,Name 2965,Team D,West,2023-01-05,2023-09-01
SR2966,Name 2966,Team D,East,2023-04-02,2023-09-01
SR2967,Name 2967,Team D,,2023-03-06,2023-09-01
SR2968,Name 2968,Team A,East,2023-02-11,2023-09-01
SR2969,Name 2969,Team A,,2023-02-19,
SR2970,Name 2970,Team D,East,2023-03-11,
SR2971,Name 2971,Team C,,2023-03-27,2023-09-01
SR2972,Name 2972,Team C,West,2023-01-12,2023-09-01
SR2973,Name 2973,Team B,West,2023-01-26,
SR2974,Name 2974,Team D,West,2023-02-03,2023-09-01
SR2975,Name 2975,Team D,West,2023-03-04,2023-09-01
SR2976,Name 2976,Team C,East,2023-01-03,2023-09-01
SR2977,Name 2977,Team B,North,2023-01-26,
SR2978,Name 2978,Team A,East,2023-03-28,2023-09-01
SR2979,Name 2979,Team A,East,2023-03-15,2023-09-01
SR2980,Name 2980,Team D,South,2023-02-26,2023-09-01
SR2981,Name 2981,Team C,South,2023-02-02,
SR2982,Name 2982,Team B,South,2023-02-13,2023-09-01
SR2983,Name 2983,Team D,South,2023-01-26,2023-09-01
SR2984,Name 2984,Team B,West,2023-01-23,2023-09-01
SR2985,Name 2985,Team D,West,2023-03-11,
SR2986,Name 2986,Team B,South,2023-04-04,2023-09-01
SR2987,Name 2987,Team C,,2023-03-26,
SR2988,Name 2988,Team D,South,2023-03-20,2023-09-01
SR2989,Name 2989,Team D,,2023-02-13,2023-09-01
SR2990,Name 2990,Team D,,2023-02-07,
SR2991,Name 2991,Team D,West,2023-01-23,
SR2992,Name 2992,Team D,West,2023-03-25,
SR2993,Name 2993,Team D,South,2023-01-14,
SR2994,Name 2994,Team C,South,2023-01-13,2023-09-01
SR2995,Name 2995,Team B,West,2023-01-05,2023-09-01
SR2996,Name 2996,Team C,South,2023-03-05,2023-09-01
SR2997,Name 2997,Team B,South,2023-02-27,2023-09-01
SR2998,Name 2998,Team B,East,2023-03-06,
SR2999,Name 2999,Team D,East,2023-02-27,2023-09-01
SR3000,Name 3000,Team C,,2023-02-25,2023-09-01
